sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id
SAMN41373951	CHN	chn_ap_mixed			singleton:SAMN41373951	sample_id_canonical_singleton	singleton:SAMN41373951::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373952	CHN	chn_ap_mixed			singleton:SAMN41373952	sample_id_canonical_singleton	singleton:SAMN41373952::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373953	CHN	chn_ap_mixed			singleton:SAMN41373953	sample_id_canonical_singleton	singleton:SAMN41373953::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373954	CHN	chn_ap_mixed			singleton:SAMN41373954	sample_id_canonical_singleton	singleton:SAMN41373954::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373955	CHN	chn_ap_mixed			singleton:SAMN41373955	sample_id_canonical_singleton	singleton:SAMN41373955::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373956	CHN	chn_ap_mixed			singleton:SAMN41373956	sample_id_canonical_singleton	singleton:SAMN41373956::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373957	CHN	chn_ap_mixed			singleton:SAMN41373957	sample_id_canonical_singleton	singleton:SAMN41373957::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373958	CHN	chn_ap_mixed			singleton:SAMN41373958	sample_id_canonical_singleton	singleton:SAMN41373958::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373959	CHN	chn_ap_mixed			singleton:SAMN41373959	sample_id_canonical_singleton	singleton:SAMN41373959::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373960	CHN	chn_ap_mixed			singleton:SAMN41373960	sample_id_canonical_singleton	singleton:SAMN41373960::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373961	CHN	chn_ap_mixed			singleton:SAMN41373961	sample_id_canonical_singleton	singleton:SAMN41373961::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373962	CHN	chn_ap_mixed			singleton:SAMN41373962	sample_id_canonical_singleton	singleton:SAMN41373962::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373963	CHN	chn_ap_mixed			singleton:SAMN41373963	sample_id_canonical_singleton	singleton:SAMN41373963::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373964	CHN	chn_ap_mixed			singleton:SAMN41373964	sample_id_canonical_singleton	singleton:SAMN41373964::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373965	CHN	chn_ap_mixed			singleton:SAMN41373965	sample_id_canonical_singleton	singleton:SAMN41373965::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373966	CHN	chn_ap_mixed			singleton:SAMN41373966	sample_id_canonical_singleton	singleton:SAMN41373966::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373967	CHN	chn_ap_mixed			singleton:SAMN41373967	sample_id_canonical_singleton	singleton:SAMN41373967::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373968	CHN	chn_ap_mixed			singleton:SAMN41373968	sample_id_canonical_singleton	singleton:SAMN41373968::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373969	CHN	chn_ap_mixed			singleton:SAMN41373969	sample_id_canonical_singleton	singleton:SAMN41373969::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373970	CHN	chn_ap_mixed			singleton:SAMN41373970	sample_id_canonical_singleton	singleton:SAMN41373970::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373971	CHN	chn_ap_mixed			singleton:SAMN41373971	sample_id_canonical_singleton	singleton:SAMN41373971::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373972	CHN	chn_ap_mixed			singleton:SAMN41373972	sample_id_canonical_singleton	singleton:SAMN41373972::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373973	CHN	chn_ap_mixed			singleton:SAMN41373973	sample_id_canonical_singleton	singleton:SAMN41373973::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373974	CHN	chn_ap_mixed			singleton:SAMN41373974	sample_id_canonical_singleton	singleton:SAMN41373974::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373975	CHN	chn_ap_mixed			singleton:SAMN41373975	sample_id_canonical_singleton	singleton:SAMN41373975::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN42391088	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W30	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	7	2021-W30	2021-07-28	True	False	prn_evt_intact
SAMN42391089	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W45	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	11	2021-W45	2021-11-13	True	False	prn_evt_intact
SAMN42391090	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W46	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	11	2021-W46	2021-11-21	True	False	prn_evt_intact
SAMN42391091	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W47	base_block_plus_week_key	63	2	True		PRJNA1133929	2021	11	2021-W47	2021-11-22	True	False	prn_evt_intact
SAMN42391092	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W47	base_block_plus_week_key	63	2	True		PRJNA1133929	2021	11	2021-W47	2021-11-27	True	False	prn_evt_intact
SAMN42391093	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W49	base_block_plus_week_key	63	4	True		PRJNA1133929	2021	12	2021-W49	2021-12-08	True	False	prn_evt_intact
SAMN42391094	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W32	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	8	2022-W32	2022-08-09	True	False	prn_evt_intact
SAMN42391095	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W51	base_block_plus_week_key	63	3	True		PRJNA1133929	2021	12	2021-W51	2021-12-20	True	False	prn_evt_intact
SAMN42391096	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W51	base_block_plus_week_key	63	3	True		PRJNA1133929	2021	12	2021-W51	2021-12-20	True	False	prn_evt_intact
SAMN42391097	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W51	base_block_plus_week_key	63	3	True	PRJNA1133929	PRJNA1133929	2021	12	2021-W51	2021-12-24	True	False	prn_evt_intact
SAMN42391098	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W52	base_block_plus_week_key	63	2	True		PRJNA1133929	2021	12	2021-W52	2021-12-30	True	False	prn_evt_intact
SAMN42391099	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W52	base_block_plus_week_key	63	2	True	PRJNA1133929	PRJNA1133929	2021	12	2021-W52	2021-12-30	True	False	prn_evt_intact
SAMN42391100	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W06	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	2	2022-W06	2022-02-10	True	False	prn_evt_intact
SAMN42391101	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W08	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	2	2022-W08	2022-02-24	True	False	prn_evt_intact
SAMN42391102	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W11	base_block_plus_week_key	63	3	True		PRJNA1133929	2022	3	2022-W11	2022-03-15	True	False	prn_evt_intact
SAMN42391103	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W11	base_block_plus_week_key	63	3	True		PRJNA1133929	2022	3	2022-W11	2022-03-15	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391104	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W11	base_block_plus_week_key	63	3	True		PRJNA1133929	2022	3	2022-W11	2022-03-16	True	True	prn_evt_rearrangement__within_contig__cov91
SAMN42391105	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W33	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	8	2021-W33	2021-08-22	True	False	prn_evt_intact
SAMN42391106	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W12	base_block_plus_week_key	63	4	True		PRJNA1133929	2022	3	2022-W12	2022-03-21	True	False	prn_evt_intact
SAMN42391107	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W34	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	8	2021-W34	2021-08-26	True	False	prn_evt_intact
SAMN42391108	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W37	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	9	2021-W37	2021-09-13	True	False	prn_evt_intact
SAMN42391109	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W39	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	10	2021-W39	2021-10-03	True	False	prn_evt_intact
SAMN42391110	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W43	base_block_plus_week_key	63	1	True	PRJNA1133929	PRJNA1133929	2021	10	2021-W43	2021-10-26	True	False	prn_evt_intact
SAMN42391111	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W42	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	10	2021-W42	2021-10-23	True	False	prn_evt_intact
SAMN42391112	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W49	base_block_plus_week_key	63	4	True		PRJNA1133929	2021	12	2021-W49	2021-12-09	True	False	prn_evt_intact
SAMN42391113	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W50	base_block_plus_week_key	63	1	True		PRJNA1133929	2021	12	2021-W50	2021-12-14	True	False	prn_evt_intact
SAMN42391114	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W49	base_block_plus_week_key	63	4	True		PRJNA1133929	2021	12	2021-W49	2021-12-10	True	False	prn_evt_intact
SAMN42391115	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2021-W49	base_block_plus_week_key	63	4	True		PRJNA1133929	2021	12	2021-W49	2021-12-10	True	False	prn_evt_intact
SAMN42391116	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W08	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	2	2022-W08	2022-02-24	True	False	prn_evt_intact
SAMN42391117	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W09	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	3	2022-W09	2022-03-06	True	False	prn_evt_intact
SAMN42391118	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W12	base_block_plus_week_key	63	4	True		PRJNA1133929	2022	3	2022-W12	2022-03-24	True	True	prn_evt_other_disruption__insertion_like__gap1042
SAMN42391119	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W12	base_block_plus_week_key	63	4	True		PRJNA1133929	2022	3	2022-W12	2022-03-25	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391120	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W12	base_block_plus_week_key	63	4	True		PRJNA1133929	2022	3	2022-W12	2022-03-27	True	False	prn_evt_intact
SAMN42391121	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W13	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	3	2022-W13	2022-03-29	True	True	prn_evt_other_disruption__insertion_like__gap1042
SAMN42391122	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W16	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	4	2022-W16	2022-04-21	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391123	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W16	base_block_plus_week_key	63	2	True	PRJNA1133929	PRJNA1133929	2022	4	2022-W16	2022-04-21	True	False	prn_evt_intact
SAMN42391124	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W17	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	5	2022-W17	2022-05-01	True	False	prn_evt_intact
SAMN42391125	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W18	base_block_plus_week_key	63	2	True	PRJNA1133929	PRJNA1133929	2022	5	2022-W18	2022-05-06	True	False	prn_evt_intact
SAMN42391126	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W18	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	5	2022-W18	2022-05-08	True	False	prn_evt_intact
SAMN42391127	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W20	base_block_plus_week_key	63	1	True	PRJNA1133929	PRJNA1133929	2022	5	2022-W20	2022-05-21	True	False	prn_evt_intact
SAMN42391128	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W21	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	5	2022-W21	2022-05-25	True	True	prn_evt_other_disruption__insertion_like__gap1044
SAMN42391129	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W21	base_block_plus_week_key	63	2	True		PRJNA1133929	2022	5	2022-W21	2022-05-28	True	True	prn_evt_other_disruption__insertion_like__gap1045
SAMN42391130	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W23	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	6	2022-W23	2022-06-11	True	False	prn_evt_intact
SAMN42391131	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W24	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	6	2022-W24	2022-06-14	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391132	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2022-W31	base_block_plus_week_key	63	1	True		PRJNA1133929	2022	8	2022-W31	2022-08-07	True	True	prn_evt_other_disruption__insertion_like__gap1042
SAMN42391133	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W20	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	5	2023-W20	2023-05-17	True	False	prn_evt_intact
SAMN42391134	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W26	base_block_plus_week_key	63	1	True	PRJNA1133929	PRJNA1133929	2023	6	2023-W26	2023-06-26	True	False	prn_evt_intact
SAMN42391135	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W32	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	8	2023-W32	2023-08-10	True	False	prn_evt_intact
SAMN42391136	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W33	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	8	2023-W33	2023-08-17	True	False	prn_evt_intact
SAMN42391137	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W34	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	8	2023-W34	2023-08-27	True	False	prn_evt_intact
SAMN42391138	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W35	base_block_plus_week_key	63	1	True	PRJNA1133929	PRJNA1133929	2023	8	2023-W35	2023-08-30	True	False	prn_evt_intact
SAMN42391139	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W37	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	9	2023-W37	2023-09-12	True	False	prn_evt_intact
SAMN42391140	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W41	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	10	2023-W41	2023-10-15	True	False	prn_evt_intact
SAMN42391141	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W42	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	10	2023-W42	2023-10-20	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391142	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W43	base_block_plus_week_key	63	1	True		PRJNA1133929	2023	10	2023-W43	2023-10-28	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN42391143	CHN	chn_ap_mixed			PRJNA1133929	bioproject_accession	PRJNA1133929::week=2023-W44	base_block_plus_week_key	63	1	True	PRJNA1133929	PRJNA1133929	2023	10	2023-W44	2023-10-30	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
