scenario_id	scenario_class	simmap_model	stochastic_map_replicate	stochastic_origin_count
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	93	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	94	24
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	95	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	96	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	97	18
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	98	27
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	99	25
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	100	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	101	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	102	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	103	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	104	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	105	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	106	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	107	18
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	108	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	109	17
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	110	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	111	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	112	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	113	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	114	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	115	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	116	18
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	117	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	118	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	119	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	120	24
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	121	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	122	27
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	123	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	124	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	125	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	126	25
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	127	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	128	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	129	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	130	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	131	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	132	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	133	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	134	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	135	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	136	24
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	137	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	138	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	139	24
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	140	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	141	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	142	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	143	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	144	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	145	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	146	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	147	29
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	148	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	149	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	150	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	151	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	152	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	153	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	154	24
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	155	25
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	156	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	157	18
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	158	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	159	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	160	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	161	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	162	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	163	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	164	25
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	165	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	166	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	167	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	168	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	169	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	170	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	171	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	172	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	173	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	174	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	175	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	176	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	177	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	178	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	179	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	180	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	181	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	182	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	183	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	184	25
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	185	18
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	186	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	187	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	188	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	189	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	190	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	191	26
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	192	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	193	20
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	194	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	195	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	196	21
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	197	23
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	198	19
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	199	22
country_balanced_replicate_03	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	200	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	1	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	2	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	3	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	4	16
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	5	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	6	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	7	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	8	23
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	9	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	10	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	11	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	12	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	13	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	14	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	15	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	16	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	17	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	18	23
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	19	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	20	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	21	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	22	23
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	23	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	24	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	25	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	26	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	27	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	28	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	29	25
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	30	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	31	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	32	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	33	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	34	16
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	35	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	36	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	37	23
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	38	17
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	39	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	40	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	41	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	42	21
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	43	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	44	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	45	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	46	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	47	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	48	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	49	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	50	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	51	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	52	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	53	22
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	54	18
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	55	20
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	56	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	57	19
country_balanced_replicate_04	resampling_country_balanced	fixed_ER_Q_rate_20000_root_equal	58	21
